ID,Girder Span,Max Girder Depth,Beam Span,Max Beam Depth,Deck Type,Design Priority,Acceleration Limit,Deflection,Girder Section, Beam Section, Girder Depth (in), Girder Percent Composite, Girder Studs, Girder Camber (in), Beam Camber (in), Girder Weight (lbs), Girder Cost ($), Footfall Acceleration (g), Deck Embodied Carbon, Concrete Embodied Carbon, Girder Embodied Carbon, Beam Embodied Carbon, Total Embodied Carbon, Beam Depth (in), Beam Percent Composite, Beam Studs, Beam Weight (lbs), Beam Cost ($), Beam Spacing (ft), Steel Unit Cost ($/sq-ft), Unit Steel Weight (psf),unit_total_embodied_carbon_kg_sq_ft, Unit Deck Embodied Carbon (kg/sq-ft), Unit Concrete Embodied Carbon (kg/sq-ft), Unit Steel Embodied Carbon (kg/sq-ft)
0,20,48,20,48,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X22,17.7,80,40,0.75,0.75,700,760,0.0017,989.023,2304.219918,368.3225,694.551,4356.116418,12.3,25,10,880,910,10,4.18,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_4.50_NW_20g,Cost,0.005,L/480,W18X35,W12X22,17.7,80,40,0.75,0.75,700,760,0.0017,989.023,2304.219918,368.3225,694.551,4356.116418,12.3,25,10,880,910,10,4.18,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_4.50_NW_20g,Tonnage,0.005,L/480,W18X35,W12X22,17.7,80,40,0.75,0.75,700,760,0.0017,989.023,2304.219918,368.3225,694.551,4356.116418,12.3,25,10,880,910,10,4.18,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0016,989.023,2304.219918,368.3225,694.551,4356.116418,13.7,25,10,880,910,10,4.1,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_4.50_NW_20g,Cost,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0016,989.023,2304.219918,368.3225,694.551,4356.116418,13.7,25,10,880,910,10,4.1,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_4.50_NW_20g,Tonnage,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0016,989.023,2304.219918,368.3225,694.551,4356.116418,13.7,25,10,880,910,10,4.1,3.95,10.89,2.47,5.76,2.66
0,20,48,20,48,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X22,17.7,50,24,0.75,0.75,700,736,0.0021,989.023,1920.183265,368.3225,694.551,3972.079765,12.3,25,10,880,910,10,4.12,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_3.50_NW_20g,Cost,0.005,L/480,W18X35,W12X22,17.7,50,24,0.75,0.75,700,736,0.0021,989.023,1920.183265,368.3225,694.551,3972.079765,12.3,25,10,880,910,10,4.12,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_3.50_NW_20g,Tonnage,0.005,L/480,W18X35,W12X22,17.7,50,24,0.75,0.75,700,736,0.0021,989.023,1920.183265,368.3225,694.551,3972.079765,12.3,25,10,880,910,10,4.12,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0019,989.023,1920.183265,368.3225,694.551,3972.079765,13.7,25,10,880,910,10,4.1,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_3.50_NW_20g,Cost,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0019,989.023,1920.183265,368.3225,694.551,3972.079765,13.7,25,10,880,910,10,4.1,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_3.50_NW_20g,Tonnage,0.005,L/240,W18X35,W14X22,17.7,25,20,0.75,0,700,730,0.0019,989.023,1920.183265,368.3225,694.551,3972.079765,13.7,25,10,880,910,10,4.1,3.95,9.93,2.47,4.8,2.66
0,20,48,20,48,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0029,989.023,1344.128286,368.3225,694.551,3396.024786,12.3,25,10,880,910,10,4.1,3.95,8.49,2.47,3.36,2.66
0,20,48,20,48,W3_2.00_NW_20g,Cost,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0029,989.023,1344.128286,368.3225,694.551,3396.024786,12.3,25,10,880,910,10,4.1,3.95,8.49,2.47,3.36,2.66
0,20,48,20,48,W3_2.00_NW_20g,Tonnage,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0029,989.023,1344.128286,368.3225,694.551,3396.024786,12.3,25,10,880,910,10,4.1,3.95,8.49,2.47,3.36,2.66
0,20,48,20,48,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0033,989.023,1344.128286,326.2285,694.551,3353.930785,12.3,25,10,880,910,10,3.91,3.75,8.38,2.47,3.36,2.55
0,20,48,20,48,W3_2.00_NW_20g,Cost,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0033,989.023,1344.128286,326.2285,694.551,3353.930785,12.3,25,10,880,910,10,3.91,3.75,8.38,2.47,3.36,2.55
0,20,48,20,48,W3_2.00_NW_20g,Tonnage,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0033,989.023,1344.128286,326.2285,694.551,3353.930785,12.3,25,10,880,910,10,3.91,3.75,8.38,2.47,3.36,2.55
0,20,48,20,48,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0023,989.023,2814.460148,368.3225,694.551,4866.356648,12.3,25,10,880,910,10,4.1,3.95,12.17,2.47,7.04,2.66
0,20,48,20,48,W3_3.25_LW_20g,Cost,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0023,989.023,2814.460148,368.3225,694.551,4866.356648,12.3,25,10,880,910,10,4.1,3.95,12.17,2.47,7.04,2.66
0,20,48,20,48,W3_3.25_LW_20g,Tonnage,0.005,L/480,W18X35,W12X22,17.7,25,20,0.75,0.75,700,730,0.0023,989.023,2814.460148,368.3225,694.551,4866.356648,12.3,25,10,880,910,10,4.1,3.95,12.17,2.47,7.04,2.66
0,20,48,20,48,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0027,989.023,2814.460148,326.2285,694.551,4824.262648,12.3,25,10,880,910,10,3.91,3.75,12.06,2.47,7.04,2.55
0,20,48,20,48,W3_3.25_LW_20g,Cost,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0027,989.023,2814.460148,326.2285,694.551,4824.262648,12.3,25,10,880,910,10,3.91,3.75,12.06,2.47,7.04,2.55
0,20,48,20,48,W3_3.25_LW_20g,Tonnage,0.005,L/240,W16X31,W12X22,15.9,50,22,0.75,0,620,653,0.0027,989.023,2814.460148,326.2285,694.551,4824.262648,12.3,25,10,880,910,10,3.91,3.75,12.06,2.47,7.04,2.55
0,20,48,20,48,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.64,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.50_LW_20g,Cost,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.64,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.50_LW_20g,Tonnage,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.64,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.61,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.50_LW_20g,Cost,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.61,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.50_LW_20g,Tonnage,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0035,989.023,2370.071704,326.2285,599.8395,4285.162704,12.2,25,10,760,790,10,3.61,3.45,10.71,2.47,5.93,2.32
0,20,48,20,48,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0039,989.023,2073.812741,326.2285,599.8395,3988.903741,12.2,25,10,760,790,10,3.64,3.45,9.97,2.47,5.18,2.32
0,20,48,20,48,W3_2.00_LW_20g,Cost,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0039,989.023,2073.812741,326.2285,599.8395,3988.903741,12.2,25,10,760,790,10,3.64,3.45,9.97,2.47,5.18,2.32
0,20,48,20,48,W3_2.00_LW_20g,Tonnage,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0039,989.023,2073.812741,326.2285,599.8395,3988.903741,12.2,25,10,760,790,10,3.64,3.45,9.97,2.47,5.18,2.32
0,20,48,20,48,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/240,W14X30,W12X19,13.8,80,30,0.75,0.75,600,645,0.0044,989.023,2073.812741,315.705,599.8395,3978.380241,12.2,25,10,760,790,10,3.59,3.4,9.95,2.47,5.18,2.29
0,20,48,20,48,W3_2.00_LW_20g,Cost,0.005,L/240,W14X30,W12X19,13.8,80,30,0.75,0.75,600,645,0.0044,989.023,2073.812741,315.705,599.8395,3978.380241,12.2,25,10,760,790,10,3.59,3.4,9.95,2.47,5.18,2.29
0,20,48,20,48,W3_2.00_LW_20g,Tonnage,0.005,L/240,W14X30,W12X19,13.8,80,30,0.75,0.75,600,645,0.0044,989.023,2073.812741,315.705,599.8395,3978.380241,12.2,25,10,760,790,10,3.59,3.4,9.95,2.47,5.18,2.29
0,20,48,20,48,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.14,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_4.50_NW_20g,Cost,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.14,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_4.50_NW_20g,Tonnage,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.14,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X16,15.9,60,24,0,0.75,620,656,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.15,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_4.50_NW_20g,Cost,0.005,L/240,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.14,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_4.50_NW_20g,Tonnage,0.005,L/240,W16X31,W12X16,15.9,60,24,0,0.75,620,656,0.0022,903.021,2112.201591,326.2285,673.504,4014.955091,12,25,10,960,1005,6.666666667,4.15,3.95,10.04,2.26,5.28,2.5
0,20,48,20,48,W2_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0028,903.021,1728.164939,326.2285,673.504,3630.918439,12,25,10,960,1005,6.666666667,4.14,3.95,9.08,2.26,4.32,2.5
0,20,48,20,48,W2_3.50_NW_20g,Cost,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0028,903.021,1728.164939,326.2285,673.504,3630.918439,12,25,10,960,1005,6.666666667,4.14,3.95,9.08,2.26,4.32,2.5
0,20,48,20,48,W2_3.50_NW_20g,Tonnage,0.005,L/480,W16X31,W12X16,15.9,25,20,0.75,0.75,620,650,0.0028,903.021,1728.164939,326.2285,673.504,3630.918439,12,25,10,960,1005,6.666666667,4.14,3.95,9.08,2.26,4.32,2.5
0,20,48,20,48,W2_3.50_NW_20g,EmbodiedCarbon,0.005,L/240,W14X30,W12X16,13.8,25,20,0.75,0.75,600,630,0.0031,903.021,1728.164939,315.705,673.504,3620.394939,12,25,10,960,1005,6.666666667,4.09,3.9,9.05,2.26,4.32,2.47
0,20,48,20,48,W2_3.50_NW_20g,Cost,0.005,L/240,W14X30,W12X16,13.8,25,20,0.75,0.75,600,630,0.0031,903.021,1728.164939,315.705,673.504,3620.394939,12,25,10,960,1005,6.666666667,4.09,3.9,9.05,2.26,4.32,2.47
0,20,48,20,48,W2_3.50_NW_20g,Tonnage,0.005,L/240,W14X30,W12X16,13.8,25,20,0.75,0.75,600,630,0.0031,903.021,1728.164939,315.705,673.504,3620.394939,12,25,10,960,1005,6.666666667,4.09,3.9,9.05,2.26,4.32,2.47
0,20,48,20,48,W2_2.00_NW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0039,903.021,1152.109959,368.3225,599.8395,3023.292959,12.2,25,10,760,790,10,3.8,3.65,7.56,2.26,2.88,2.42
0,20,48,20,48,W2_2.00_NW_20g,Cost,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0039,903.021,1152.109959,368.3225,599.8395,3023.292959,12.2,25,10,760,790,10,3.8,3.65,7.56,2.26,2.88,2.42
0,20,48,20,48,W2_2.00_NW_20g,Tonnage,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0039,903.021,1152.109959,368.3225,599.8395,3023.292959,12.2,25,10,760,790,10,3.8,3.65,7.56,2.26,2.88,2.42
0,20,48,20,48,W2_2.00_NW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0045,903.021,1152.109959,326.2285,599.8395,2981.198959,12.2,25,10,760,790,10,3.62,3.45,7.45,2.26,2.88,2.32
0,20,48,20,48,W2_2.00_NW_20g,Cost,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0045,903.021,1152.109959,326.2285,599.8395,2981.198959,12.2,25,10,760,790,10,3.62,3.45,7.45,2.26,2.88,2.32
0,20,48,20,48,W2_2.00_NW_20g,Tonnage,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0045,903.021,1152.109959,326.2285,599.8395,2981.198959,12.2,25,10,760,790,10,3.62,3.45,7.45,2.26,2.88,2.32
0,20,48,20,48,W2_3.25_LW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0031,903.021,2518.201186,368.3225,599.8395,4389.384186,12.2,25,10,760,790,10,3.8,3.65,10.97,2.26,6.3,2.42
0,20,48,20,48,W2_3.25_LW_20g,Cost,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0031,903.021,2518.201186,368.3225,599.8395,4389.384186,12.2,25,10,760,790,10,3.8,3.65,10.97,2.26,6.3,2.42
0,20,48,20,48,W2_3.25_LW_20g,Tonnage,0.005,L/480,W18X35,W12X19,17.7,25,20,0.75,0.75,700,730,0.0031,903.021,2518.201186,368.3225,599.8395,4389.384186,12.2,25,10,760,790,10,3.8,3.65,10.97,2.26,6.3,2.42
0,20,48,20,48,W2_3.25_LW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0036,903.021,2518.201186,326.2285,599.8395,4347.290186,12.2,25,10,760,790,10,3.61,3.45,10.87,2.26,6.3,2.32
0,20,48,20,48,W2_3.25_LW_20g,Cost,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0036,903.021,2518.201186,326.2285,599.8395,4347.290186,12.2,25,10,760,790,10,3.61,3.45,10.87,2.26,6.3,2.32
0,20,48,20,48,W2_3.25_LW_20g,Tonnage,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0036,903.021,2518.201186,326.2285,599.8395,4347.290186,12.2,25,10,760,790,10,3.61,3.45,10.87,2.26,6.3,2.32
0,20,48,20,48,W2_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.64,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.50_LW_20g,Cost,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.64,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.50_LW_20g,Tonnage,0.005,L/480,W16X31,W12X19,15.9,80,30,0.75,0.75,620,665,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.64,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.50_LW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.61,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.50_LW_20g,Cost,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.61,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.50_LW_20g,Tonnage,0.005,L/240,W16X31,W12X19,15.9,50,22,0.75,0.75,620,653,0.0042,903.021,2073.812741,326.2285,599.8395,3902.901741,12.2,25,10,760,790,10,3.61,3.45,9.76,2.26,5.18,2.32
0,20,48,20,48,W2_2.00_LW_20g,EmbodiedCarbon,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.64,3.45,9.02,2.26,4.44,2.32
0,20,48,20,48,W2_2.00_LW_20g,Cost,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.64,3.45,9.02,2.26,4.44,2.32
0,20,48,20,48,W2_2.00_LW_20g,Tonnage,0.005,L/480,W16X31,W12X19,15.9,70,30,0.75,0.75,620,665,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.64,3.45,9.02,2.26,4.44,2.32
0,20,48,20,48,W2_2.00_LW_20g,EmbodiedCarbon,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.62,3.45,9.02,2.26,4.44,2.32
0,20,48,20,48,W2_2.00_LW_20g,Cost,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.62,3.45,9.02,2.26,4.44,2.32
0,20,48,20,48,W2_2.00_LW_20g,Tonnage,0.005,L/240,W16X31,W12X19,15.9,60,24,0.75,0.75,620,656,0.0048,903.021,1777.553778,326.2285,599.8395,3606.642778,12.2,25,10,760,790,10,3.62,3.45,9.02,2.26,4.44,2.32
0,20,48,25,48,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W21X44,W14X30,20.7,25,20,0.75,0.75,880,910,0.0016,1236.27875,2880.274898,463.034,1183.89375,5763.481398,13.8,50,25,1500,1575,10,4.97,4.76,11.53,2.47,5.76,3.29
0,20,48,25,48,W3_4.50_NW_20g,Cost,0.005,L/480,W21X44,W14X30,20.7,25,20,0.75,0.75,880,910,0.0016,1236.27875,2880.274898,463.034,1183.89375,5763.481398,13.8,50,25,1500,1575,10,4.97,4.76,11.53,2.47,5.76,3.29
0,20,48,25,48,W3_4.50_NW_20g,Tonnage,0.005,L/480,W21X44,W14X30,20.7,25,20,0.75,0.75,880,910,0.0016,1236.27875,2880.274898,463.034,1183.89375,5763.481398,13.8,50,25,1500,1575,10,4.97,4.76,11.53,2.47,5.76,3.29
0,20,48,25,48,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W18X40,W14X30,17.9,25,20,0.75,0.75,800,830,0.0018,1236.27875,2880.274898,420.94,1183.89375,5721.387398,13.8,25,13,1500,1539,10,4.74,4.6,11.44,2.47,5.76,3.21
0,20,48,25,48,W3_4.50_NW_20g,Cost,0.005,L/240,W18X40,W14X30,17.9,25,20,0.75,0.75,800,830,0.0018,1236.27875,2880.274898,420.94,1183.89375,5721.387398,13.8,25,13,1500,1539,10,4.74,4.6,11.44,2.47,5.76,3.21
0,20,48,25,48,W3_4.50_NW_20g,Tonnage,0.005,L/240,W18X40,W14X30,17.9,25,20,0.75,0.75,800,830,0.0018,1236.27875,2880.274898,420.94,1183.89375,5721.387398,13.8,25,13,1500,1539,10,4.74,4.6,11.44,2.47,5.76,3.21
0,20,48,25,48,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W18X40,W16X26,17.9,70,40,0.75,0.75,800,860,0.0022,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,50,25,1300,1375,10,4.47,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_3.50_NW_20g,Cost,0.005,L/480,W18X40,W16X26,17.9,70,40,0.75,0.75,800,860,0.0022,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,50,25,1300,1375,10,4.47,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_3.50_NW_20g,Tonnage,0.005,L/480,W18X40,W16X26,17.9,70,40,0.75,0.75,800,860,0.0022,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,50,25,1300,1375,10,4.47,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/240,W16X40,W16X26,16,50,27,0.75,0.75,800,840.5,0.0024,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,25,13,1300,1339,10,4.36,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_3.50_NW_20g,Cost,0.005,L/240,W18X40,W16X26,17.9,25,20,0.75,0.75,800,830,0.0022,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,25,13,1300,1339,10,4.34,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_3.50_NW_20g,Tonnage,0.005,L/240,W16X40,W16X26,16,50,27,0.75,0.75,800,840.5,0.0024,1236.27875,2400.229081,420.94,1026.04125,5083.489081,15.7,25,13,1300,1339,10,4.36,4.2,10.17,2.47,4.8,2.89
0,20,48,25,48,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W16X26,17.7,80,35,0.75,0.75,700,752.5,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.18,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_2.00_NW_20g,Cost,0.005,L/480,W18X35,W16X26,17.7,80,35,0.75,0.75,700,752.5,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.18,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_2.00_NW_20g,Tonnage,0.005,L/480,W18X35,W16X26,17.7,80,35,0.75,0.75,700,752.5,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.18,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.15,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_2.00_NW_20g,Cost,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.15,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_2.00_NW_20g,Tonnage,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0033,1236.27875,1680.160357,368.3225,1026.04125,4310.802857,15.7,25,13,1300,1339,10,4.15,4,8.62,2.47,3.36,2.79
0,20,48,25,48,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W16X26,17.7,80,40,0.75,0.75,700,760,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.2,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_3.25_LW_20g,Cost,0.005,L/480,W18X35,W16X26,17.7,80,40,0.75,0.75,700,760,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.2,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_3.25_LW_20g,Tonnage,0.005,L/480,W18X35,W16X26,17.7,80,40,0.75,0.75,700,760,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.2,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.15,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_3.25_LW_20g,Cost,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.15,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_3.25_LW_20g,Tonnage,0.005,L/240,W18X35,W16X26,17.7,50,24,0.75,0,700,736,0.0027,1236.27875,3518.075186,368.3225,1026.04125,6148.717686,15.7,25,13,1300,1339,10,4.15,4,12.3,2.47,7.04,2.79
0,20,48,25,48,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W18X35,W16X26,17.7,60,30,0.75,0.75,700,745,0.0032,1236.27875,2962.58963,368.3225,1026.04125,5593.23213,15.7,25,13,1300,1339,10,4.17,4,11.19,2.47,5.93,2.79
0,20,48,25,48,W3_2.50_LW_20g,Cost,0.005,L/480,W18X35,W16X26,17.7,60,30,0.75,0.75,700,745,0.0032,1236.27875,2962.58963,368.3225,1026.04125,5593.23213,15.7,25,13,1300,1339,10,4.17,4,11.19,2.47,5.93,2.79
